Date,Name,Year,Letterboxd URI,Rating
2022-12-25,Spirited,2022,https://boxd.it/nshk,1.5
2022-12-25,Elf,2003,https://boxd.it/1VyK,4
2022-12-27,National Lampoon's Christmas Vacation,1989,https://boxd.it/22wQ,2
2022-12-27,It's a Wonderful Life,1946,https://boxd.it/28xA,4.5
2022-12-27,Klaus,2019,https://boxd.it/ipoi,4.5
2022-12-27,Carol,2015,https://boxd.it/7DPK,4
2022-12-28,Decision to Leave,2022,https://boxd.it/qp9e,4
2022-12-28,Emily the Criminal,2022,https://boxd.it/wBOq,4
2022-12-28,Disenchanted,2022,https://boxd.it/bg9E,1.5
2022-12-29,Guillermo del Toro's Pinocchio,2022,https://boxd.it/kjMW,3.5
2022-12-30,"Paris, 13th District",2021,https://boxd.it/s0Ky,3
2022-12-30,RRR,2022,https://boxd.it/ljDs,4
2023-01-03,Strange World,2022,https://boxd.it/x6Li,2.5
2023-01-04,Power Rangers,2017,https://boxd.it/9KKc,1.5
2023-01-11,Mamma Mia!,2008,https://boxd.it/1Tnq,3.5
2023-01-12,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,4.5
2023-01-12,Jerrod Carmichael: Rothaniel,2022,https://boxd.it/zW6A,4.5
2023-01-15,Matilda,1996,https://boxd.it/1VhY,4
2023-01-15,Roald Dahl's Matilda the Musical,2022,https://boxd.it/oToE,3
2023-01-15,Puss in Boots,2011,https://boxd.it/eL34,2.5
2023-01-15,Dear Evan Hansen,2021,https://boxd.it/kOP8,0.5
2023-01-16,Set It Up,2018,https://boxd.it/dpik,2
2023-01-17,Empire of Light,2022,https://boxd.it/uGpm,2
2023-01-18,I Wanna Dance with Somebody,2022,https://boxd.it/q0Dy,2
2023-02-01,The Sea Beast,2022,https://boxd.it/kv3a,2.5
2023-02-02,Babylon,2022,https://boxd.it/mM02,5
2023-02-04,M3GAN,2022,https://boxd.it/jxmG,3
2023-02-04,The Quiet Girl,2022,https://boxd.it/yvgm,3.5
2023-02-08,The Fabelmans,2022,https://boxd.it/ugoM,4.5
2023-02-11,Triangle of Sadness,2022,https://boxd.it/hXlq,3.5
2023-02-14,Magic Mike,2012,https://boxd.it/2HvY,3
2023-02-15,BEYONCÉ,2013,https://boxd.it/byfA,3
2023-02-15,Magic Mike XXL,2015,https://boxd.it/7TTS,3
2023-02-18,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk,4.5
2023-02-19,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/nL2y,3
2023-02-24,"Love, Simon",2018,https://boxd.it/g02s,3.5
2023-02-25,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie,4
2023-02-27,20th Century Women,2016,https://boxd.it/bqU6,4.5
2023-03-04,Women Talking,2022,https://boxd.it/tdq4,3.5
2023-03-10,All Quiet on the Western Front,2022,https://boxd.it/H08,4
2023-03-12,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A,3.5
2023-03-19,Shazam!,2019,https://boxd.it/8WBu,3
2023-04-10,boygenius: the film,2023,https://boxd.it/FQGY,3
2023-04-10,Murder Mystery 2,2023,https://boxd.it/nHOo,1
2023-04-18,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,3.5
2023-04-23,Eddie the Eagle,2015,https://boxd.it/amAY,3.5
2023-05-06,Ghosted,2023,https://boxd.it/wL1e,1.5
2023-05-06,Mae Martin: SAP,2023,https://boxd.it/FA1K,3
2023-05-20,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,4.5
2023-05-20,The Three Musketeers: D'Artagnan,2023,https://boxd.it/tXF0,3.5
2023-05-20,Air,2023,https://boxd.it/Arlc,2
2023-05-20,Tetris,2023,https://boxd.it/rePK,3.5
2023-05-22,White Men Can't Jump,2023,https://boxd.it/yEMG,2.5
2023-05-22,Shazam! Fury of the Gods,2023,https://boxd.it/lV0S,1.5
2023-05-30,The Eight Mountains,2022,https://boxd.it/ufRe,4
2023-05-30,Beau Is Afraid,2023,https://boxd.it/u2gE,3.5
2023-05-30,Nightcrawler,2014,https://boxd.it/780m,4
2023-05-30,Dune,1984,https://boxd.it/29tY,1.5
2023-06-05,GoodFellas,1990,https://boxd.it/29FA,4
2023-06-05,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,5
2023-06-05,Sicario,2015,https://boxd.it/8i7u,4
2023-06-06,Bros,2022,https://boxd.it/mJZw,2.5
2023-06-11,Contempt,1963,https://boxd.it/2aJe,3.5
2023-06-12,The Little Mermaid,2023,https://boxd.it/fVum,3
2023-06-12,10 Things I Hate About You,1999,https://boxd.it/23AO,3.5
2023-06-16,The Flash,2023,https://boxd.it/9twC,2.5
2023-06-16,Cloudy with a Chance of Meatballs 2,2013,https://boxd.it/3GMw,3.5
2023-06-18,DC League of Super-Pets,2022,https://boxd.it/jFTI,1.5
2023-06-19,Ghost in the Shell,1995,https://boxd.it/1YYc,3.5
2023-06-19,Perfect Blue,1997,https://boxd.it/1W7A,4.5
2023-06-19,Your Name.,2016,https://boxd.it/cUqs,5
2023-06-19,Promare,2019,https://boxd.it/keFQ,2.5
2023-06-19,Belle,2021,https://boxd.it/tbEe,3.5
2023-06-20,No Hard Feelings,2023,https://boxd.it/xouu,4
2023-06-23,Elemental,2023,https://boxd.it/ASiE,2.5
2023-06-23,Carl's Date,2023,https://boxd.it/EInC,2.5
2023-06-24,Paris 05:59 / Théo & Hugo,2016,https://boxd.it/dkFe,4
2023-06-26,Asteroid City,2023,https://boxd.it/s3ds,4.5
2023-07-01,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,3.5
2023-07-01,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4
2023-07-01,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2aR8,3
2023-07-01,Curious George,2006,https://boxd.it/1Xos,3
2023-07-02,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/b8vM,3.5
2023-07-06,Mission: Impossible,1996,https://boxd.it/29d2,3.5
2023-07-06,Transformers: Rise of the Beasts,2023,https://boxd.it/oQTa,2
2023-07-08,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,4
2023-07-08,Nimona,2023,https://boxd.it/Aiyc,4
2023-07-09,Joy Ride,2023,https://boxd.it/wEeK,3.5
2023-07-10,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,4
2023-07-17,Fire Island,2022,https://boxd.it/vV8C,4
2023-07-17,Dogtooth,2009,https://boxd.it/158K,4.5
2023-07-23,Lady Bird,2017,https://boxd.it/dGNE,5
2023-07-30,Oppenheimer,2023,https://boxd.it/wUow,5
2023-08-02,Talk to Me,2022,https://boxd.it/C6uQ,3.5
2023-08-03,Persona,1966,https://boxd.it/29B4,4
2023-08-03,Greenberg,2010,https://boxd.it/1rt6,4
2023-08-05,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/mK0a,3.5
2023-08-05,Secret Invasion,2023,https://boxd.it/HcqU,1
2023-08-13,Central Intelligence,2016,https://boxd.it/9DFE,2.5
2023-08-13,They Cloned Tyrone,2023,https://boxd.it/rE7a,2.5
2023-08-15,"Red, White & Royal Blue",2023,https://boxd.it/z3iG,1.5
2023-08-17,Gran Turismo,2023,https://boxd.it/B2lS,2
2023-08-17,Haunted Mansion,2023,https://boxd.it/mOsi,1.5
2023-08-17,Scrapper,2023,https://boxd.it/zht4,4
2023-08-18,The Blackening,2022,https://boxd.it/C6VM,2.5
2023-08-19,Silent Roar,2023,https://boxd.it/CPcs,4
2023-08-21,Blue Beetle,2023,https://boxd.it/kJLq,3
2023-08-21,John Wick: Chapter 4,2023,https://boxd.it/mh48,4.5
2023-08-23,Femme,2023,https://boxd.it/ASQw,4.5
2023-08-23,Afire,2023,https://boxd.it/y06K,3.5
2023-08-28,Showing Up,2022,https://boxd.it/tJ1q,3
2023-08-28,Fremont,2023,https://boxd.it/DHjM,2.5
2023-08-28,Pitch Perfect,2012,https://boxd.it/3OsE,4
2023-08-28,"Angus, Thongs and Perfect Snogging",2008,https://boxd.it/1RpO,3
2023-08-29,Theater Camp,2023,https://boxd.it/Bfbm,5
2023-08-31,The Commander,2023,https://boxd.it/DCWu,2
2023-08-31,The Order of Time,2023,https://boxd.it/D1NU,0.5
2023-09-01,El Conde,2023,https://boxd.it/Bt4O,4
2023-09-03,Ferrari,2023,https://boxd.it/cEtq,2
2023-09-03,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo,4
2023-09-05,The Promised Land,2023,https://boxd.it/B1hA,3.5
2023-09-05,Finally Dawn,2023,https://boxd.it/CjMe,3.5
2023-09-05,Adagio,2023,https://boxd.it/CE5U,2
2023-09-05,The Universal Theory,2023,https://boxd.it/z9fo,2.5
2023-09-06,Maestro,2023,https://boxd.it/j0DE,4.5
2023-09-06,Days of Heaven,1978,https://boxd.it/1JRg,3.5
2023-09-06,The Caine Mutiny Court-Martial,2023,https://boxd.it/CuzA,2.5
2023-09-07,Priscilla,2023,https://boxd.it/Cz3k,3.5
2023-09-07,The Killer,2023,https://boxd.it/u6WE,3.5
2023-09-07,Evil Does Not Exist,2023,https://boxd.it/HJrc,3.5
2023-09-07,Enea,2023,https://boxd.it/E2vO,2.5
2023-09-07,Hit Man,2023,https://boxd.it/ANB2,4
2023-09-07,Origin,2023,https://boxd.it/shJs,4.5
2023-09-09,Woman of...,2023,https://boxd.it/HJsk,3.5
2023-09-27,Shrek 2,2004,https://boxd.it/29z8,4
2023-09-27,Cars,2006,https://boxd.it/29ho,3
2023-09-27,Shrek,2001,https://boxd.it/29zi,3.5
2023-09-28,Cars on the Road,2022,https://boxd.it/DalA,2.5
2023-10-03,Bottoms,2023,https://boxd.it/uGf2,4
2023-10-04,You Hurt My Feelings,2023,https://boxd.it/xBXu,4
2023-10-08,Saltburn,2023,https://boxd.it/z4eg,4.5
2023-10-09,National Treasure,2004,https://boxd.it/27x0,3
2023-10-09,Rye Lane,2023,https://boxd.it/DIyy,3.5
2023-10-09,Mamma Mia! Here We Go Again,2018,https://boxd.it/gnfO,1.5
2023-10-09,I Am Groot: Are You My Groot?,2023,https://boxd.it/IxFe,2.5
2023-10-09,I Am Groot: Groot Noses Around,2023,https://boxd.it/IxGG,3.5
2023-10-09,I Am Groot: Groot's Snow Day,2023,https://boxd.it/IxGQ,3.5
2023-10-09,I Am Groot: Groot's Sweet Treat,2023,https://boxd.it/IxH0,3
2023-10-09,I Am Groot: Groot and the Great Prophecy,2023,https://boxd.it/IxHa,3
2023-10-09,The Swan,2023,https://boxd.it/Is80,4.5
2023-10-09,The Rat Catcher,2023,https://boxd.it/Is8a,3
2023-10-09,Poison,2023,https://boxd.it/Is7Q,4
2023-10-17,AGGRO DR1FT,2023,https://boxd.it/HJrw,3
2023-10-21,Once Upon a Studio,2023,https://boxd.it/H2gg,3.5
2023-10-22,Taylor Swift: The Eras Tour,2023,https://boxd.it/HTIi,4.5
2023-10-25,Ahsoka,2023,https://boxd.it/IhEE,3.5
2023-10-27,The Continental: From the World of John Wick,2023,https://boxd.it/IF3M,2
2023-10-30,Strange Way of Life,2023,https://boxd.it/Aomw,2.5
2023-10-30,To All the Boys I've Loved Before,2018,https://boxd.it/gHec,3.5
2023-10-30,To All the Boys: P.S. I Still Love You,2020,https://boxd.it/kJny,2
2023-10-30,To All the Boys: Always and Forever,2021,https://boxd.it/mI1A,1.5
2023-11-03,Scream 2,1997,https://boxd.it/24Es,3.5
2023-11-03,Anatomy of a Fall,2023,https://boxd.it/yuDE,4.5
2023-11-04,The Creator,2023,https://boxd.it/oXWq,3
2023-11-04,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4
2023-11-05,Dream Scenario,2023,https://boxd.it/v2h0,4
2023-11-10,How to Have Sex,2023,https://boxd.it/EFIM,4
2023-11-10,Infinity Pool,2023,https://boxd.it/oPSK,3.5
2023-11-15,Loki,2021,https://boxd.it/sbHg,4.5
2023-11-15,The Marvels,2023,https://boxd.it/mwU4,3
2023-11-21,The Hunger Games,2012,https://boxd.it/2uds,4
2023-11-21,The Hunger Games: Catching Fire,2013,https://boxd.it/3sAw,4.5
2023-11-24,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY,4
2023-11-27,Napoleon,2023,https://boxd.it/shJM,2.5
2023-11-29,Willy Wonka & the Chocolate Factory,1971,https://boxd.it/2aLu,4
2023-12-02,Wish,2023,https://boxd.it/CFtS,2.5
2023-12-03,Renaissance: A Film by Beyoncé,2023,https://boxd.it/IYzi,5
2023-12-08,Next Goal Wins,2023,https://boxd.it/mZTu,2.5
2023-12-08,Scott Pilgrim Takes Off,2023,https://boxd.it/JLZk,4
2023-12-08,May December,2023,https://boxd.it/vEE2,5
2023-12-14,Eileen,2023,https://boxd.it/oJcS,3
2023-12-14,Godzilla Minus One,2023,https://boxd.it/zu4c,3
2023-12-17,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/kiYC,4
2023-12-18,Peter Pan & Wendy,2023,https://boxd.it/eSi6,2
2023-12-18,Leave the World Behind,2023,https://boxd.it/re0i,1.5
2023-12-21,Wonka,2023,https://boxd.it/tCQm,4
2023-12-23,The Three Musketeers: Milady,2023,https://boxd.it/vSti,3
2023-12-23,The Night Before,2015,https://boxd.it/9n9W,2.5
2023-12-24,Magic Mike's Last Dance,2023,https://boxd.it/y9g0,1.5
2023-12-28,Fair Play,2023,https://boxd.it/yirc,3.5
2023-12-28,The Three Musketeers,2011,https://boxd.it/yXg,2
2023-12-28,Rustin,2023,https://boxd.it/xVRG,2.5
2023-12-28,How to Blow Up a Pipeline,2022,https://boxd.it/C69e,3.5
2023-12-29,Rotting in the Sun,2023,https://boxd.it/E37y,4
2023-12-29,Spy Kids,2001,https://boxd.it/1Xcw,3
2023-12-29,Spy Kids 2: The Island of Lost Dreams,2002,https://boxd.it/1Yyo,3
2023-12-29,Spy Kids 3-D: Game Over,2003,https://boxd.it/1S7w,2
2023-12-29,Spy Kids: All the Time in the World,2011,https://boxd.it/ptm,2
2023-12-31,Passages,2023,https://boxd.it/xX9c,3.5
2024-01-02,A Thousand and One,2023,https://boxd.it/wi60,3.5
2024-01-02,Star Wars,1977,https://boxd.it/72s,4.5
2024-01-02,The Boy and the Heron,2023,https://boxd.it/ipeM,4
2024-01-03,The Book of Boba Fett,2021,https://boxd.it/Damy,2
2024-01-05,Anyone But You,2023,https://boxd.it/EzA8,2.5
2024-01-11,Sexy Beast,2000,https://boxd.it/1SZS,4
2024-01-11,Black Adam,2022,https://boxd.it/fup0,1
2024-01-11,Barbarian,2022,https://boxd.it/yohi,3.5
2024-01-11,Juno,2007,https://boxd.it/210a,4
2024-01-11,Wayne's World,1992,https://boxd.it/1ZHG,3
2024-01-11,Aquaman and the Lost Kingdom,2023,https://boxd.it/l1LS,1.5
2024-01-19,Bad Times at the El Royale,2018,https://boxd.it/fSA2,3.5
2024-01-20,Mean Girls,2004,https://boxd.it/1VNg,4.5
2024-01-21,Mean Girls,2024,https://boxd.it/p6nO,3
2024-01-21,Echo,2024,https://boxd.it/KIjW,2
2024-01-25,American Fiction,2023,https://boxd.it/DYHm,3.5
2024-01-26,The Color Purple,2023,https://boxd.it/ksja,3.5
2024-02-07,The Holdovers,2023,https://boxd.it/vHza,5
2024-02-07,The End We Start From,2023,https://boxd.it/AMom,3
2024-02-08,All of Us Strangers,2023,https://boxd.it/Bz3C,3.5
2024-02-09,The Iron Claw,2023,https://boxd.it/w5Pm,4
2024-02-09,Rain Man,1988,https://boxd.it/2avw,1
2024-02-09,Argylle,2024,https://boxd.it/w1kk,1
2024-02-09,The Taste of Things,2023,https://boxd.it/Arke,4
2024-02-10,Poor Things,2023,https://boxd.it/tNWU,5
2024-02-11,The Zone of Interest,2023,https://boxd.it/gJsA,5
2024-02-16,Mysterious Skin,2004,https://boxd.it/1UsG,4
2024-02-17,But I'm a Cheerleader,1999,https://boxd.it/1CW4,4.5
2024-02-17,Orion and the Dark,2024,https://boxd.it/H2TW,3
2024-02-17,Madame Web,2024,https://boxd.it/nwD0,1
2024-02-24,Perfect Days,2023,https://boxd.it/ATh8,4
2024-02-24,Wicked Little Letters,2023,https://boxd.it/AQXU,3.5
2024-02-25,August 32nd on Earth,1998,https://boxd.it/hY2,3.5
2024-02-26,Maelström,2000,https://boxd.it/1caI,3
2024-02-27,Polytechnique,2009,https://boxd.it/1AMG,4
2024-02-27,Incendies,2010,https://boxd.it/Msm,4
2024-02-28,Enemy,2013,https://boxd.it/5xtO,3.5
2024-03-01,Prisoners,2013,https://boxd.it/4E5i,4
2024-03-02,Dune: Part Two,2024,https://boxd.it/pUfA,5
2024-03-03,Dicks: The Musical,2023,https://boxd.it/zslg,2.5
2024-03-03,Lisa Frankenstein,2024,https://boxd.it/ByjY,3
2024-03-10,NYAD,2023,https://boxd.it/xOSM,2
2024-03-16,Society of the Snow,2023,https://boxd.it/y9aw,4
2024-03-16,Past Lives,2023,https://boxd.it/oNB8,5
2024-03-16,Monster,2023,https://boxd.it/DJEM,4.5
2024-03-17,Drive-Away Dolls,2024,https://boxd.it/A8vi,2.5
2024-03-18,Immaculate,2024,https://boxd.it/Douw,2
2024-03-21,Neighbors,2014,https://boxd.it/5Txe,2
2024-03-21,Pixels,2015,https://boxd.it/7BaA,1
2024-03-29,Mothers' Instinct,2024,https://boxd.it/suzK,3.5
2024-04-05,Kung Fu Panda 4,2024,https://boxd.it/CepE,2.5
2024-04-07,Monkey Man,2024,https://boxd.it/kvsO,2.5
2024-04-08,Ghostbusters II,1989,https://boxd.it/261s,3
2024-04-08,Monster House,2006,https://boxd.it/1Z2e,3
2024-04-12,Ghostbusters: Frozen Empire,2024,https://boxd.it/AxYu,2
2024-04-19,Good Will Hunting,1997,https://boxd.it/2ahY,4
2024-04-26,The Prince of Egypt,1998,https://boxd.it/1XGQ,3.5
2024-04-30,La Chimera,2023,https://boxd.it/vzVi,4
2024-05-04,Challengers,2024,https://boxd.it/zld0,5
2024-05-05,The Fall Guy,2024,https://boxd.it/s0Bm,3.5
2024-05-10,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,3
2024-05-11,X-Men,2000,https://boxd.it/1a7s,3.5
2024-05-12,Star Wars: The Force Awakens,2015,https://boxd.it/4vru,4
2024-05-12,The Equalizer 3,2023,https://boxd.it/yU54,1
2024-05-23,Mad Max,1979,https://boxd.it/1Y7i,3.5
2024-05-26,Dawn of the Planet of the Apes,2014,https://boxd.it/3XyQ,3.5
2024-05-26,War for the Planet of the Apes,2017,https://boxd.it/8FE2,3
2024-05-27,Kingdom of the Planet of the Apes,2024,https://boxd.it/ohEE,3.5
2024-05-28,Fantastic Four,2005,https://boxd.it/1XVw,3
2024-06-01,IF,2024,https://boxd.it/nJwG,2
2024-06-02,World War Z,2013,https://boxd.it/2p2E,2
2024-06-03,Mad Max 2,1981,https://boxd.it/1ZPg,3.5
2024-06-05,Mad Max Beyond Thunderdome,1985,https://boxd.it/1YTm,3.5
2024-06-06,Mad Max: Fury Road,2015,https://boxd.it/2DjO,5
2024-06-09,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,3.5
2024-06-10,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/27Ii,3
2024-06-11,Love Lies Bleeding,2024,https://boxd.it/zN4q,4
2024-06-13,The Idea of You,2024,https://boxd.it/vOW6,1.5
2024-06-13,Am I OK?,2022,https://boxd.it/nPqY,3.5
2024-06-17,Daredevil,2003,https://boxd.it/1YzG,1
2024-06-20,Paris Is Burning,1990,https://boxd.it/1jzg,4.5
2024-06-22,Inside Out 2,2024,https://boxd.it/CFrC,4
2024-06-27,The Bikeriders,2023,https://boxd.it/C6Ym,3.5
2024-06-27,Alice in Wonderland,2010,https://boxd.it/1Spq,3
2024-06-28,Bao,2018,https://boxd.it/iEl4,4.5
2024-06-28,Geri's Game,1997,https://boxd.it/1P6U,3
2024-06-28,Lava,2014,https://boxd.it/8S9G,3.5
2024-06-28,For the Birds,2000,https://boxd.it/1P6K,3
2024-06-28,Jack-Jack Attack,2005,https://boxd.it/1P6q,3
2024-06-28,Day & Night,2010,https://boxd.it/11kM,3
2024-06-28,La luna,2011,https://boxd.it/2WbO,3
2024-06-28,Toy Story of Terror!,2013,https://boxd.it/6m2Y,3
2024-06-28,Mike's New Car,2002,https://boxd.it/1P6A,3
2024-06-28,Team Thor,2016,https://boxd.it/eznm,4
2024-06-28,The Blue Umbrella,2013,https://boxd.it/61Wm,3
2024-06-28,One Man Band,2005,https://boxd.it/1P6g,3
2024-06-28,Boundin',2003,https://boxd.it/1QVO,3
2024-06-28,BURN·E,2008,https://boxd.it/1QdM,3.5
2024-06-29,Swingers,2009,https://boxd.it/bnYu,3
2024-06-29,Dug's Special Mission,2009,https://boxd.it/1xnS,2.5
2024-06-29,Winter,1988,https://boxd.it/6gvg,3
2024-06-29,Marcel the Shell with Shoes On,2010,https://boxd.it/cOZw,3.5
2024-07-05,L'uomo risacca,2000,https://boxd.it/kqNW,3
2024-07-05,The Spider Within: A Spider-Verse Story,2023,https://boxd.it/FR76,3.5
2024-07-05,Shiva Baby,2018,https://boxd.it/ieIc,4
2024-07-05,Stranger by the Lake,2013,https://boxd.it/5Fji,4
2024-07-07,A Quiet Place: Day One,2024,https://boxd.it/sDAi,4
2024-07-07,Kinds of Kindness,2024,https://boxd.it/CWPw,4.5
2024-07-07,Fly Me to the Moon,2024,https://boxd.it/A7Xg,1.5
2024-07-07,The Mummy,1999,https://boxd.it/2a7a,3.5
2024-07-09,Dark Phoenix,2019,https://boxd.it/anyO,2
2024-07-25,Deadpool,2016,https://boxd.it/9fOC,3
2024-07-31,High School Musical,2006,https://boxd.it/1V0y,2.5
2024-08-02,The Devil Wears Prada,2006,https://boxd.it/2awE,4
2024-08-07,High School Musical 2,2007,https://boxd.it/1PIu,3
2024-08-15,The Sweet East,2023,https://boxd.it/CcHw,4
2024-08-17,The Outrun,2024,https://boxd.it/txPo,2.5
2024-08-18,Lilies Not for Me,2024,https://boxd.it/ObQ2,4.5
2024-08-18,Sing Sing,2023,https://boxd.it/HIBA,4
2024-08-19,A New Kind of Wilderness,2024,https://boxd.it/JSss,4
2024-08-19,My Favourite Cake,2024,https://boxd.it/KU6K,3.5
2024-08-19,All the Mountains Give,2024,https://boxd.it/OM08,2.5
2024-08-19,Between the Temples,2024,https://boxd.it/Gy1U,3.5
2024-08-27,Weekend,2011,https://boxd.it/2Kzu,4.5
2024-08-27,The Gay and Wondrous Life of Caleb Gallo,2016,https://boxd.it/npHY,4
2024-08-27,Anima,2019,https://boxd.it/mxuc,3.5
2024-08-27,Alien: Romulus,2024,https://boxd.it/zGqO,2.5
2024-08-28,Twister,1996,https://boxd.it/29S0,3.5
2024-08-28,Twisters,2024,https://boxd.it/qV7a,3.5
2024-08-28,Hannah Gadsby: Nanette,2018,https://boxd.it/jfyE,4
2024-08-28,Problemista,2023,https://boxd.it/waGO,3.5
2024-08-28,Hard Eight,1996,https://boxd.it/20DU,4
2024-09-01,HAIM / Valentine,2017,https://boxd.it/jwGA,4
2024-09-01,Ripley,2024,https://boxd.it/LT5S,4
2024-09-05,Boogie Nights,1997,https://boxd.it/23um,4.5
2024-09-08,Elektra,2005,https://boxd.it/1XsE,1
2024-09-08,Fantastic Four,2015,https://boxd.it/5a9c,1
2024-09-08,Beetlejuice,1988,https://boxd.it/24QI,3.5
2024-09-13,Beetlejuice Beetlejuice,2024,https://boxd.it/yyGs,3.5
2024-09-13,Crazy Rich Asians,2018,https://boxd.it/gfnK,4
2024-09-16,Spider-Man: Far From Home,2019,https://boxd.it/fegG,4
2024-09-17,I Used to Be Funny,2023,https://boxd.it/yzvU,3
2024-09-18,Blade,1998,https://boxd.it/1a8A,3
2024-09-19,Straight Up,2019,https://boxd.it/mhGQ,3.5
2024-09-20,Black Is King,2020,https://boxd.it/qXu6,3.5
2024-09-20,Transformers One,2024,https://boxd.it/q7bc,2.5
2024-09-22,The Last Dinner Party: Prelude to Ecstasy,2024,https://boxd.it/Qr7m,3.5
2024-09-22,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/29QI,3
2024-09-26,Jurassic Park,1993,https://boxd.it/2aA2,5
2024-09-27,Shirley,2024,https://boxd.it/u3wI,2.5
2024-10-01,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/29Qy,4
2024-10-02,His Three Daughters,2023,https://boxd.it/HGx2,4
2024-10-06,Megalopolis,2024,https://boxd.it/lPBS,2
2024-10-07,Wolfs,2024,https://boxd.it/x6zG,3
2024-10-07,Will & Harper,2024,https://boxd.it/K5eo,4
2024-10-07,Werewolf by Night,2022,https://boxd.it/xMrO,3
2024-10-07,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/29Qe,3.5
2024-10-07,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/29FU,4.5
2024-10-08,The Greatest Hits,2024,https://boxd.it/CdIg,4
2024-10-10,Babes,2024,https://boxd.it/BMCU,3
2024-10-10,The Bourne Identity,2002,https://boxd.it/26EO,3.5
2024-10-10,The Bourne Ultimatum,2007,https://boxd.it/26Eu,3.5
2024-10-10,The Bourne Supremacy,2004,https://boxd.it/26EE,3.5
2024-10-13,The Rocky Horror Picture Show,1975,https://boxd.it/1a3q,4.5
2024-10-13,It's What's Inside,2024,https://boxd.it/DOV4,4.5
2024-10-16,Lee,2023,https://boxd.it/vpTG,3
2024-10-17,Suspiria,1977,https://boxd.it/1SNW,3
2024-10-21,The Apprentice,2024,https://boxd.it/IPqG,4
2024-10-21,Woman of the Hour,2023,https://boxd.it/vuz2,3.5
2024-10-21,Wizards of Waverly Place: The Movie,2009,https://boxd.it/1thQ,3.5
2024-10-22,The Wizards Return: Alex vs. Alex,2013,https://boxd.it/5sWc,2
2024-10-22,Joker: Folie à Deux,2024,https://boxd.it/xBoE,1
2024-10-22,The Wild Robot,2024,https://boxd.it/IWFy,4.5
2024-10-22,When Harry Met Sally...,1989,https://boxd.it/29W2,4.5
2024-10-22,Star Wars: The Last Jedi,2017,https://boxd.it/5xme,4.5
2024-10-29,The Substance,2024,https://boxd.it/zanS,3.5
2024-10-31,Scream,1996,https://boxd.it/24EC,5
2024-10-31,Olivia Rodrigo: GUTS World Tour,2024,https://boxd.it/QyZK,3
2024-11-05,Agatha All Along,2024,https://boxd.it/Q5dC,4
2024-11-07,Anora,2024,https://boxd.it/Egcw,4.5
2024-11-07,Step Brothers,2008,https://boxd.it/1SsE,3
2024-11-07,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,4
2024-11-12,Piece By Piece,2024,https://boxd.it/KYFO,2
2024-11-13,Venom: The Last Dance,2024,https://boxd.it/ynqo,1
2024-11-13,Red One,2024,https://boxd.it/vTBM,1
2024-11-14,Conclave,2024,https://boxd.it/AO8q,4
2024-11-19,Magnolia,1999,https://boxd.it/2aze,4
2024-11-19,Gladiator,2000,https://boxd.it/2b9m,3
2024-11-19,Gladiator II,2024,https://boxd.it/kqQQ,3
2024-11-20,The Penguin,2024,https://boxd.it/QkIU,4.5
2024-11-20,Dazed and Confused,1993,https://boxd.it/1Ylk,4
2024-11-22,The Wizard of Oz,1939,https://boxd.it/29Xu,4
2024-11-23,Emilia Pérez,2024,https://boxd.it/AP3G,2.5
2024-11-26,Deadpool & Wolverine,2024,https://boxd.it/jq8s,3.5
2024-11-28,How to Train Your Dragon 2,2014,https://boxd.it/2TRW,3.5
2024-12-01,Moana 2,2024,https://boxd.it/LcjW,2
2024-12-03,Disclaimer,2024,https://boxd.it/PDv4,3.5
2024-12-03,We Live in Time,2024,https://boxd.it/FC5u,4
2024-12-07,A Nonsense Christmas with Sabrina Carpenter,2024,https://boxd.it/QkR8,4
2024-12-09,That Christmas,2024,https://boxd.it/nYLG,2
